Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
31/12/2019,49148,9265,0,0,71105866,RUSHVILLE STATE BANK,100 EAST LAFAYETTE STREET ,RUSHVILLE,IL,62681,51,104427
31/12/2019,49241,19371,15482,0,82901088,"RELYANCE BANK, NATIONAL ASSOCIATION",912 POPLAR STREET ,PINE BLUFF,AR,71601,51,860104
31/12/2019,49652,16473,0,0,101102438,FIRST BANK,128 SOUTH BROADWAY ,STERLING,KS,67579,51,148184
31/12/2019,49858,26727,0,0,114917157,BANK OF SOUTH TEXAS,1421 EAST NOLANA AVENUE ,MCALLEN,TX,78504,51,137980
31/12/2019,49951,4041,0,0,103110305,"FIRST SECURITY BANK, THE",15 SOUTH DOUGLAS AVENUE ,BEAVER,OK,73932,51,117504
31/12/2019,50144,14561,0,0,83906228,STATE BANK OF MEDORA,24 EAST MAIN STREET ,MEDORA,IN,47260,51,93162
31/12/2019,50461,23242,0,0,121038265,CALIFORNIA PACIFIC BANK,"100 MONTGOMERY STREET, SUITE 2250 ",SAN FRANCISCO,CA,94104,41,77392
31/12/2019,50872,29313,703267,3267,242170646,WINFIRST BANK,57 SOUTH MAIN STREET ,WINCHESTER,KY,40391,51,149382
31/12/2019,51253,9176,0,0,84307761,APEX BANK,102 EAST MAIN STREET ,CAMDEN,TN,38320,41,581088
31/12/2019,51356,22839,0,0,103102300,LATIMER STATE BANK,301 WEST MAIN STREET ,WILBURTON,OK,74578,41,70177
31/12/2019,51459,16436,0,0,101110271,CENTERA BANK,119 SOUTH INMAN ,SUBLETTE,KS,67877,51,273144
31/12/2019,51842,14445,0,0,75902670,FARMERS & MERCHANTS UNION BANK,159 WEST JAMES STREET ,COLUMBUS,WI,53925,41,398310
31/12/2019,52719,90544,0,0,26002066,"DEPOSITORY TRUST COMPANY, THE",55 WATER STREET ,NEW YORK,NY,10041,41,3209381
31/12/2019,52951,8980,0,0,103109374,SECURITY STATE BANK OF OKLAHOMA,210 SOUTH MEKUSUKEY ,WEWOKA,OK,74884,51,263177
31/12/2019,53051,11916,0,0,111909773,"BUCKHOLTS STATE BANK, THE",100 N. 4TH STREET ,BUCKHOLTS,TX,76518,51,76958
31/12/2019,54058,1868,0,0,101106285,"BANK OF TESCOTT, THE",FIRST AND MAIN STREETS ,TESCOTT,KS,67484,41,399874
31/12/2019,54656,12501,0,0,111908965,CITIZENS STATE BANK,1330 WEST COMMERCE STREET ,BUFFALO,TX,758319705,41,1077439
31/12/2019,54973,32526,708384,8384,321370765,"AMERICAN SAVINGS BANK, F.S.B.",1001 BISHOP STREET ,HONOLULU,HI,96813,41,7233017
31/12/2019,55336,16539,0,0,65404560,METAIRIE BANK & TRUST COMPANY,3344 METAIRIE ROAD ,METAIRIE,LA,70001,51,394487
31/12/2019,55635,10319,0,0,64000185,CITIZENS SAVINGS BANK AND TRUST COMPANY,2013 JEFFERSON STREET ,NASHVILLE,TN,37208,51,97321
31/12/2019,55653,1150,0,0,101100676,FIDELITY STATE BANK AND TRUST COMPANY,600 KANSAS AVENUE ,TOPEKA,KS,66603,51,130721
31/12/2019,55970,28914,702610,2610,323270274,EVERGREEN FEDERAL BANK,969 SOUTHEAST SIXTH STREET ,GRANTS PASS,OR,97526,51,476816
31/12/2019,56258,10218,0,0,91901862,"CITIZENS BANK & TRUST CO., HUTCHINSON, MINN.",102 MAIN STREET S. ,HUTCHINSON,MN,55350,51,215337
31/12/2019,56351,3250,13443,0,111903151,"VERABANK, NATIONAL ASSOCIATION",201 WEST MAIN STREET ,HENDERSON,TX,75652,41,2408053
31/12/2019,56548,14769,0,0,75910484,DMB COMMUNITY BANK,321 NORTH MAIN STREET ,DE FOREST,WI,53532,51,491455
31/12/2019,56717,9888,0,0,31308551,"DIME BANK, THE",820-822 CHURCH STREET ,HONESDALE,PA,18431,51,732108
31/12/2019,57040,14468,14184,0,75903019,FIRST NATIONAL BANK AT DARLINGTON,245 MAIN STREET ,DARLINGTON,WI,53530,41,156001
31/12/2019,57451,17162,0,0,91811004,DAIRY STATE BANK,16 S. MAIN STREET ,RICE LAKE,WI,54868,51,517184
31/12/2019,58225,769,0,0,44205146,"FARMERS BANK AND SAVINGS COMPANY, THE",211 WEST SECOND STREET ,POMEROY,OH,45769,51,334511
31/12/2019,58243,20296,0,0,75911852,JOHNSON BANK,555 MAIN STREET ,RACINE,WI,53403,41,5209882
31/12/2019,58355,9733,0,0,91208141,VANTAGE BANK,202 MAIN STREET ,KENT,MN,56553,51,34777
31/12/2019,58551,421,0,0,103109581,SECURITY STATE BANK,402 BROADWAY ,CHEYENNE,OK,73628,51,167899
31/12/2019,58636,11448,0,11294,65303328,CENTURY BANK,4282 MAIN STREET ,LUCEDALE,MS,39452,51,333115
31/12/2019,58757,1409,0,0,91208138,KENSINGTON BANK,11 N. CENTRAL AVENUE ,KENSINGTON,MN,56343,51,277558
31/12/2019,58971,1281,0,0,125100089,WASHINGTON TRUST BANK,717 WEST SPRAGUE AVENUE ,SPOKANE,WA,99201,41,7151922
31/12/2019,59316,698,0,0,31308548,WAYNE BANK,717 MAIN STREET ,HONESDALE,PA,18431,51,1231695
31/12/2019,59352,3127,5484,0,111902819,CITIZENS NATIONAL BANK,118 SOUTH HOUSTON STREET ,CAMERON,TX,76520,41,444940
31/12/2019,59370,30680,705740,5740,252172485,FIRST SHORE FEDERAL SAVINGS AND LOAN ASSOCIATION,106 SOUTH DIVISION STREET ,SALISBURY,MD,21801,51,319272
31/12/2019,59754,2317,0,0,103109206,"BANK OF WYANDOTTE, THE",2 EAST BROADWAY ,WYANDOTTE,OK,74370,51,12726
31/12/2019,60143,983,0,0,111000753,COMERICA BANK,1717 MAIN STREET ,DALLAS,TX,75201,31,
31/12/2019,60330,22537,0,13233,62203010,PEOPLES BANK OF ALABAMA,1912 CHEROKEE AVENUE SOUTH WEST ,CULLMAN,AL,35055,41,824995
31/12/2019,60545,963,0,0,73903493,"HOME TRUST & SAVINGS BANK, THE",628 MAIN STREET ,OSAGE,IA,50461,51,238759
31/12/2019,60554,10162,0,0,91204404,FIRST STATE BANK MINNESOTA,102 W. MAIN STREET ,LE ROY,MN,55951,51,70693
31/12/2019,60648,4324,10465,0,74907126,FIRST NATIONAL BANK,302 SOUTH MAIN STREET ,CLOVERDALE,IN,46120,51,313638
31/12/2019,61122,4857,0,10579,52100987,FIRST UNITED BANK & TRUST,19 SOUTH SECOND STREET ,OAKLAND,MD,21550,41,1423446
31/12/2019,61355,6063,23771,0,91408899,CORTRUST BANK NATIONAL ASSOCIATION,100 EAST HAVENS & MAIN ,MITCHELL,SD,57301,51,1233944
31/12/2019,61476,26590,0,13875,211371845,ABINGTON BANK,6 HARRISON AVENUE ,ABINGTON,MA,2351,51,565988
31/12/2019,61757,8843,15037,0,91903051,AMERICAN HERITAGE NATIONAL BANK,24 SECOND ST. SOUTH ,LONG PRAIRIE,MN,56347,41,378582
31/12/2019,61832,3579,13102,16000,63104312,"FIRST NATIONAL BANK OF MOUNT DORA, THE",714 NORTH DONNELLY STREET ,MOUNT DORA,FL,32757,51,243529
31/12/2019,61953,4071,0,0,103103600,FNB COWETA,106 SOUTH BROADWAY ,COWETA,OK,74429,51,77184
31/12/2019,62044,21342,0,0,83902439,SEBREE DEPOSIT BANK,7079 STATE ROUTE 56 EAST ,SEBREE,KY,42455,51,21327
31/12/2019,62110,26622,24920,0,26014737,"ROCKEFELLER TRUST COMPANY, NATIONAL ASSOCIATION",10 ROCKEFELLER PLAZA ,NEW YORK,NY,10020,51,15664
31/12/2019,62147,12512,0,0,75906702,COMMUNITY FIRST BANK,275 WEST GRAND AVENUE ,ROSHOLT,WI,54473,51,90319
31/12/2019,62772,30698,0,0,264171209,FIRST ADVANTAGE BANK,1430 MADISON STREET ,CLARKSVILLE,TN,37040,51,737203
31/12/2019,63050,17959,0,0,102104927,"DOLORES STATE BANK, THE",101 SOUTH 6TH ,DOLORES,CO,81323,51,267141
31/12/2019,63069,17281,14695,0,122016066,CITY NATIONAL BANK,555 SOUTH FLOWER STREET ,LOS ANGELES,CA,90071,31,
31/12/2019,63201,6954,412,0,21306547,CAYUGA LAKE NATIONAL BANK,165 CAYUGA STREET ,UNION SPRINGS,NY,13160,51,155726
31/12/2019,63573,26487,0,13294,211373063,WALPOLE CO-OPERATIVE BANK,982 MAIN STREET ,WALPOLE,MA,2081,51,514372
31/12/2019,63733,1711,0,0,64102740,CITIZENS BANK,400 HIGHWAY 52 BYPASS WEST ,LAFAYETTE,TN,37083,41,941411
31/12/2019,63742,12781,0,0,75906854,HOMETOWN BANK,80 SHEBOYGAN STREET ,FOND DU LAC,WI,54935,51,490588
31/12/2019,63751,15009,0,0,101110608,TOWANDA STATE BANK,400 MAIN STREET ,TOWANDA,KS,67144,41,10263
31/12/2019,64150,8718,0,0,102301636,WYOMING BANK & TRUST,5827 YELLOWSTONE ROAD ,CHEYENNE,WY,82009,51,206728
31/12/2019,64552,11521,0,0,103012966,BANK2,909 SOUTH  MERIDIAN AVENUE ,OKLAHOMA CITY,OK,73108,41,198963
31/12/2019,64730,9069,0,14826,61110557,FARMERS & MERCHANTS BANK,100 SOUTH MADISON AVENUE ,EATONTON,GA,31024,51,189814
31/12/2019,65205,16636,0,12135,211174165,"TORRINGTON SAVINGS BANK, THE",129 MAIN STREET BOX 478,TORRINGTON,CT,6790,51,829458
31/12/2019,65513,26633,20547,0,26010773,DELTA NATIONAL BANK AND TRUST COMPANY,650 FIFTH AVE 26 FL ,NEW YORK,NY,10019,31,
31/12/2019,65559,15562,0,0,91408763,PIONEER BANK & TRUST,700 STATE STREET ,BELLE FOURCHE,SD,57717,41,694717
31/12/2019,65746,5840,0,0,83901621,CITIZENS UNION BANK OF SHELBYVILLE,1854 MIDLAND TRAIL ,SHELBYVILLE,KY,40065,41,855175
31/12/2019,65858,4789,0,0,101100579,EMPRISE BANK,257 NORTH BROADWAY ,WICHITA,KS,67202,51,1817179
31/12/2019,66154,6101,0,0,84303639,DECATUR COUNTY BANK,56 NORTH PLEASANT STREET ,DECATURVILLE,TN,38329,51,133941
31/12/2019,66275,29332,0,3294,262283665,FIRST SOUTHERN BANK,301 SOUTH COURT STREET ,FLORENCE,AL,35630,51,276719
31/12/2019,66677,28346,701409,1409,242071017,CINCINNATI FEDERAL,6581 HARRISON AVE 3RD FL ,CINCINNATI,OH,45247,41,241951
31/12/2019,67142,13113,0,0,81303920,PEOPLES TRUST AND SAVINGS BANK,132 SOUTH THIRD STREET ,BOONVILLE,IN,47601,51,189980
31/12/2019,67151,20156,0,0,103001469,KIRKPATRICK BANK,15 EAST 15TH STREET ,EDMOND,OK,73013,51,818584
31/12/2019,67209,90251,0,8496,211371502,NEWBURYPORT FIVE CENTS SAVINGS BANK,63 STATE STREET ,NEWBURYPORT,MA,1950,51,1032018
31/12/2019,67254,27010,0,0,102006012,YOUNG AMERICANS BANK,3550 EAST 1ST AVENUE ,DENVER,CO,80206,51,20535
31/12/2019,67656,32629,708547,8547,91406833,FIRST SAVINGS BANK,201 N. 3RD STREET ,BERESFORD,SD,57004,41,869677
31/12/2019,67870,29331,703293,3293,261270789,TC FEDERAL BANK,131 SOUTH DAWSON STREET ,THOMASVILLE,GA,317925506,51,321758
31/12/2019,68448,5325,0,0,75902120,UNION BANK OF SPARTA,124 WEST OAK STREET ,SPARTA,WI,54656,51,160133
31/12/2019,68671,31864,707547,7547,265371066,"GRAND BANK FOR SAVINGS, F.S.B.",204 WESTOVER DRIVE ,HATTIESBURG,MS,39402,51,84543
31/12/2019,68756,11522,23516,0,103107392,LIBERTY NATIONAL BANK,629 SW C AVENUE ,LAWTON,OK,73501,41,596367
31/12/2019,68831,10594,0,0,65304327,BANK OF FRANKLIN,9 MAIN STREET ,MEADVILLE,MS,39653,51,146168
31/12/2019,69333,4993,7266,0,65300211,"CITIZENS NATIONAL BANK OF MERIDIAN, THE",512 22ND AVENUE ,MERIDIAN,MS,39301,41,1421227
31/12/2019,69678,2987,3956,0,123300153,BAKER BOYER NATIONAL BANK,7 WEST MAIN STREET ,WALLA WALLA,WA,99362,51,607293
31/12/2019,70058,1480,0,0,84302232,"FARMERS & MERCHANTS BANK, THE",110 SOUTH MAIN ,DYER,TN,38330,51,98943
31/12/2019,70218,23373,0,10769,26002752,UNITED ORIENT BANK,10 CHATHAM SQUARE ,NEW YORK,NY,10038,41,82908
31/12/2019,70414,7666,7005,0,31312835,"NORTHUMBERLAND NATIONAL BANK, THE",245 FRONT STREET ,NORTHUMBERLAND,PA,17857,51,537924
31/12/2019,70638,9366,0,12640,65303467,PEOPLES BANK,160 EAST MAUD AVENUE ,MENDENHALL,MS,39114,51,309299
31/12/2019,70955,13696,0,0,104112917,NEBRASKA STATE BANK,301 PRAIRIE AVENUE ,BRISTOW,NE,68719,51,17450
31/12/2019,71073,28349,701412,1412,241271614,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION OF NILES OHIO,55 N MAIN ST ,NILES,OH,44446,51,99811
31/12/2019,71457,18748,0,0,104106693,BRUNING BANK,104 MAIN STREET ,BRUNING,NE,68322,51,369228
31/12/2019,71859,13959,0,0,101110802,CBW BANK,109 EAST MAIN STREET ,WEIR,KS,66781,51,86916
31/12/2019,72258,12591,0,0,102301542,"CONVERSE COUNTY BANK, THE",322 EAST WALNUT STREET ,DOUGLAS,WY,82633,51,684570
31/12/2019,72351,16941,0,0,101104342,FARMERS STATE BANK,211 SAINT JOSEPH ,WATHENA,KS,66090,51,63145
31/12/2019,72454,8210,0,0,91907578,FREEPORT STATE BANK,111 MAIN STREET EAST ,FREEPORT,MN,56331,51,118244
31/12/2019,72678,28348,0,1411,243270671,BELMONT SAVINGS BANK,3301 GUERNSEY STREET ,BELLAIRE,OH,43906,51,376994
31/12/2019,73116,17123,0,13184,231175759,ARTISANS' BANK,2961 CENTERVILLE ROAD ,WILMINGTON,DE,19808,51,540906
31/12/2019,73152,4097,9767,0,103102342,"FARMERS AND MERCHANTS NATIONAL BANK OF FAIRVIEW, THE",312 NORTH MAIN STREET ,FAIRVIEW,OK,73737,51,119955
31/12/2019,73554,1992,0,0,104913190,PATHWAY BANK,306 SOUTH HIGH STREET ,CAIRO,NE,68824,51,170487
31/12/2019,73956,12422,0,0,101101057,SECURITY STATE BANK,101 NORTH WASHINGTON AVENUE ,WELLINGTON,KS,67152,51,50844
31/12/2019,74056,16707,0,0,104113738,SOUTH CENTRAL STATE BANK,673 BROAD STREET ,CAMPBELL,NE,68932,41,134171
31/12/2019,74140,1005,0,14121,72403004,ISABELLA BANK,139 EAST BROADWAY ,MOUNT PLEASANT,MI,48858,41,1763432
31/12/2019,74403,17960,0,13444,211470225,MERRIMACK COUNTY SAVINGS BANK,89 NORTH MAIN STREET BOX 2826,CONCORD,NH,3301,41,938414
31/12/2019,74449,14400,14150,0,75906977,FIRST NATIONAL BANK IN TIGERTON,140 CEDAR STREET ,TIGERTON,WI,54486,51,22112
31/12/2019,75259,12484,0,0,103112015,FIRST OKLAHOMA BANK,100 SOUTH RIVERFRONT DRIVE ,JENKS,OK,74037,51,749930
31/12/2019,75446,9099,0,0,73900690,SOUTH OTTUMWA SAVINGS BANK,320 CHURCH STREET ,OTTUMWA,IA,52501,51,410576
31/12/2019,75455,10187,0,0,91215817,"NORTHERN STATE BANK OF GONVICK, THE",SECOND AND MAIN STREETS ,GONVICK,MN,56644,51,38462
31/12/2019,75558,3086,25144,0,111304912,FIRST NATIONAL BANK BAIRD DBA FIRST BANK TEXAS,244 MARKET STREET ,BAIRD,TX,79504,51,416852
31/12/2019,75633,16571,14583,0,71000288,BMO HARRIS BANK NATIONAL ASSOCIATION,111 WEST MONROE ,CHICAGO,IL,60603,31,
31/12/2019,75651,1993,0,0,104909201,CERESCOBANK,130 WEST ELM ,CERESCO,NE,68017,51,51310
31/12/2019,76153,16953,0,0,104909942,BANK OF CLARKS,301 NORTH GREEN STREET ,CLARKS,NE,68628,41,39383
31/12/2019,76443,1566,0,0,83903690,"PEOPLES BANK, THE",23 WEST MAIN STREET ,TAYLORSVILLE,KY,40071,51,109817
31/12/2019,76854,22065,0,0,103912875,GRAND BANK,4200 EAST SKELLY DRIVE ,TULSA,OK,74135,51,391271
31/12/2019,77150,15621,0,0,91216243,FIRST FARMERS & MERCHANTS STATE BANK OF GRAND MEADOW,105 NORTH MAIN STREET ,GRAND MEADOW,MN,55936,41,73181
31/12/2019,77253,15345,14351,0,114903174,"HONDO NATIONAL BANK, THE",1112 18TH STREET ,HONDO,TX,788611833,51,271716
31/12/2019,77422,26871,0,16317,51005106,COMMUNITY BANKERS' BANK,2601 PROMENADE PARKWAY ,MIDLOTHIAN,VA,23113,51,138659
31/12/2019,77851,3973,0,0,91408446,FIRST BANK & TRUST,520 6TH STREET ,BROOKINGS,SD,57006,41,2069570
31/12/2019,78157,26653,0,0,114918305,BANDERA BANK,207 MAIN STREET ,BANDERA,TX,78003,51,69467
31/12/2019,78241,21379,0,0,82901376,FIRST NATURALSTATE BANK,500 NORTH SECOND STREET ,MCGEHEE,AR,71654,51,60743
31/12/2019,78559,25054,18154,0,102305373,SUMMIT NATIONAL BANK,133 MAIN STREET ,HULETT,WY,82720,51,80146
31/12/2019,79042,12166,0,0,83906668,WEST POINT BANK,600 WEST LINCOLN TRAIL BOULEVARD ,RADCLIFF,KY,40160,41,284901
31/12/2019,79127,6680,9815,0,44208512,HOME NATIONAL BANK,502 ELM STREET ,RACINE,OH,45771,41,71868
31/12/2019,79145,13242,0,0,75907099,FARMERS & MERCHANTS STATE BANK,210 WEST MADISON STREET ,WATERLOO,WI,53594,51,179274
31/12/2019,79257,8857,0,0,91905813,FIRST STATE BANK OF GROVE CITY,110 ATLANTIC AVE. WEST ,GROVE CITY,MN,56243,51,29694
31/12/2019,79855,5396,0,0,104901144,CITY BANK & TRUST CO.,2929 PINE LAKE ROAD ,LINCOLN,NE,68516,51,192636
31/12/2019,80150,1122,0,0,91403865,FIRST FIDELITY BANK,745 MAIN STREET ,BURKE,SD,57523,51,390811
31/12/2019,80374,29345,703313,3313,241270903,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF DELTA,404 MAIN STREET ,DELTA,OH,43515,51,165024
31/12/2019,80431,9179,0,14563,64105666,UNION BANK & TRUST COMPANY,201 EAST MAIN ,LIVINGSTON,TN,38570,51,85796
31/12/2019,81175,31485,0,0,304971932,EQUITABLE BANK,113 NORTH LOCUST ,GRAND ISLAND,NE,68801,51,356893
31/12/2019,82033,26829,20976,13325,63112728,FIRST NATIONAL BANK OF PASCO,13315 US HIGHWAY 301 ,DADE CITY,FL,33525,51,183789
31/12/2019,82257,6064,0,0,91407052,BRYANT STATE BANK,124 W. MAIN AVE. ,BRYANT,SD,57221,51,38078
31/12/2019,82350,22835,0,0,84303118,"LAUDERDALE COUNTY BANK, THE",305 SOUTH CHURCH ,HALLS,TN,38040,51,51662
31/12/2019,82659,10957,0,0,91904872,CITIZENS STATE BANK OF HAYFIELD,216 1ST AVENUE NE ,HAYFIELD,MN,55940,41,103305
31/12/2019,83151,8188,0,0,91907882,FLAGSHIP BANK MINNESOTA,1415 WAYZATA BOULEVARD ,WAYZATA,MN,55391,51,239153
31/12/2019,83236,19125,0,0,63201875,BANK OF THE SOUTH,4410 WEST FAIRFIELD DRIVE ,PENSACOLA,FL,32506,51,74748
31/12/2019,83375,28362,0,0,307072443,CENTURY BANK,100 SOUTH FEDERAL PLACE ,SANTA FE,NM,87501,51,908252
31/12/2019,83638,22953,16804,0,67010509,"AMERANT BANK, NATIONAL ASSOCIATION",220 ALHAMBRA CIRCLE 12TH FLOOR,CORAL GABLES,FL,33134,31,
31/12/2019,83834,17906,0,0,65205031,AMERICAN BANK & TRUST COMPANY,307 EAST LANDRY STREET ,OPELOUSAS,LA,70570,41,209998
31/12/2019,83852,1675,0,0,91404136,RICHLAND STATE BANK,602 FIRST STREET ,BRUCE,SD,57220,51,36477
31/12/2019,83955,15255,0,0,84307965,GREENFIELD BANKING COMPANY,202 NORTH FRONT STREET ,GREENFIELD,TN,38230,51,66232
31/12/2019,84046,10123,0,0,73921213,FIRST TRUST & SAVINGS BANK,1831 2ND STREET ,CORALVILLE,IA,522410760,51,49153
31/12/2019,84541,15953,0,0,84202251,GUARANTY BANK AND TRUST COMPANY,210 HAYDEN STREET ,BELZONI,MS,39038,51,1040564
31/12/2019,84804,8908,0,0,21309997,CITIZENS BANK OF CAPE VINCENT,154 BROADWAY ,CAPE VINCENT,NY,13618,51,69520
31/12/2019,85052,1167,0,0,102301717,UINTA BANK,695 PARKWAY DRIVE ,MOUNTAIN VIEW,WY,82939,51,220135
31/12/2019,85454,4130,0,0,103109507,BANK OF LAVERNE,111 E JANE JAYROE BLVD ,LAVERNE,OK,73848,51,59651
31/12/2019,85472,28359,25150,0,231270353,"OCEANFIRST BANK, NATIONAL ASSOCIATION",975 HOOPER AVE ,TOMS RIVER,NJ,8753,41,8253751
31/12/2019,85931,12609,0,12689,65200803,PATTERSON STATE BANK,1130 HIGHWAY 90 WEST ,PATTERSON,LA,70392,51,272454
31/12/2019,86349,14597,0,0,82900982,"UNION BANK OF MENA, THE",303 HIGHWAY 71 NORTH ,MENA,AR,71953,51,266934
31/12/2019,86675,29613,703758,3758,252071557,ROSEDALE FEDERAL SAVINGS AND LOAN ASSOCIATION,9616 BELAIR ROAD ,NOTTINGHAM,MD,21236,51,973372
31/12/2019,87047,12836,0,0,71211734,FIRST STATE BANK OF PORTER,230 LINCOLN STREET ,PORTER,IN,46304,51,142738
31/12/2019,87159,1168,0,0,102301775,FIRST STATE BANK OF NEWCASTLE,24 NORTH SUMNER ,NEWCASTLE,WY,82701,51,154167
31/12/2019,87234,4952,2221,9343,64101589,FIRST NATIONAL BANK OF MIDDLE TENNESSEE,200 EAST MAIN STREET ,MC MINNVILLE,TN,37110,51,534265
31/12/2019,87476,31539,0,7147,242274403,"WILMINGTON SAVINGS BANK, THE",184 N SOUTH ST ,WILMINGTON,OH,45177,51,173346
31/12/2019,87579,28368,701452,1452,211370150,"MIDDLESEX FEDERAL SAVINGS, F.A.",1 COLLEGE AVENUE ,SOMERVILLE,MA,2144,41,446523
31/12/2019,88231,16418,713480,13480,61112364,BANKSOUTH,6340 LAKE OCONEE PARKWAY ,GREENSBORO,GA,30642,41,717755
31/12/2019,88259,10960,0,0,91903242,JANESVILLE STATE BANK,201 NORTH MAIN ,JANESVILLE,MN,56048,51,75305
31/12/2019,88352,16895,0,0,113109377,FIRST STATE BANK OF BEDIAS,22201 HIGHWAY 90 NORTH ,BEDIAS,TX,77831,41,160313
31/12/2019,88455,18740,0,0,104901597,HEARTLAND BANK,896 G STREET ,GENEVA,NE,68361,51,619860
31/12/2019,88950,10176,0,0,91905402,FINANCIAL SECURITY BANK,1011 ATLANTIC AVE. ,KERKHOVEN,MN,56252,51,104292
31/12/2019,89032,19800,0,12895,65401408,PLAQUEMINE BANK AND TRUST COMPANY,24025 EDEN STREET ,PLAQUEMINE,LA,70764,51,168206
31/12/2019,89135,18136,14882,12652,63106705,FIRST NATIONAL BANK OF WAUCHULA,406 NORTH 6TH AVENUE ,WAUCHULA,FL,33873,51,72703
31/12/2019,89854,13809,13972,0,91903404,MINNSTAR BANK NATIONAL ASSOCIATION,202 N. MAIN ,LAKE CRYSTAL,MN,56055,51,142744
31/12/2019,89957,3098,7524,0,111909391,"CENDERA BANK, N.A.",615 EAST BELLS BOULEVARD ,BELLS,TX,75414,51,108754
31/12/2019,90047,13990,0,0,73915193,PALO SAVINGS BANK,2801 HOLLENBECK ROAD ,PALO,IA,52324,51,39480
31/12/2019,90177,30812,705957,5957,265371121,FIRST FEDERAL SAVINGS & LOAN ASSOCIATION OF PASCAGOULA-MOSS POINT,903 JACKSON AVENUE ,PASCAGOULA,MS,395674314,51,310390
31/12/2019,90328,6861,10834,0,51403766,SKYLINE NATIONAL BANK,113 WEST MAIN STREET ,INDEPENDENCE,VA,24348,51,705459
31/12/2019,90337,19143,0,10326,65401107,UNITED COMMUNITY BANK,4626 HIGHWAY 1 ,RACELAND,LA,70394,41,535025
31/12/2019,90579,29624,703773,3773,323270313,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF MCMINNVILLE,118 THIRD STREET ,MCMINNVILLE,OR,97128,51,458832
31/12/2019,91615,14523,0,0,41208735,"ANTWERP EXCHANGE BANK COMPANY, THE",305 SOUTH MAIN ST ,ANTWERP,OH,45813,51,119454
31/12/2019,91754,3099,4241,0,113103687,"FIRST NATIONAL BANK OF BELLVILLE, THE",100 E. MAIN ,BELLVILLE,TX,774181524,41,726533
31/12/2019,91950,11133,0,0,91400758,FARMERS STATE BANK OF CANTON,220 EAST 5TH STREET ,CANTON,SD,57013,51,47179
31/12/2019,92144,17551,0,0,73922296,COMMUNITY STATE BANK,207 SOUTH MAIN STREET ,PATON,IA,50217,51,44617
31/12/2019,92676,29632,703781,3781,211170237,WINDSOR FEDERAL SAVINGS AND LOAN ASSOCIATION,250 BROAD STREET BOX 250,WINDSOR,CT,6095,41,543344
31/12/2019,92706,18028,0,7444,211770145,SUGAR RIVER BANK,10 NORTH MAIN STREET BOX 569,NEWPORT,NH,3773,51,307406
31/12/2019,92902,9406,0,0,22306847,BANK OF CATTARAUGUS,24 MAIN STREET ,CATTARAUGUS,NY,14719,51,21796
31/12/2019,93244,10011,0,0,75908920,WOODFORD STATE BANK,403 WEST 8TH STREET ,MONROE,WI,53566,51,254520
31/12/2019,93543,4419,0,0,83909445,SPRINGS VALLEY BANK & TRUST COMPANY,8482 WEST STATE ROAD 56 ,FRENCH LICK,IN,47432,51,452588
31/12/2019,93619,24938,18045,0,26009166,"STATE STREET BANK AND TRUST COMPANY, NATIONAL ASSOCIATION", ,NEW YORK,NY,10104,41,34679
31/12/2019,94139,12203,0,0,65301362,MERCHANTS & MARINE BANK,3118 PASCAGOULA STREET ,PASCAGOULA,MS,39567,51,576804
31/12/2019,94522,20484,0,0,51402482,BENCHMARK COMMUNITY BANK,204 S BROAD STREET ,KENBRIDGE,VA,23944,51,711852
31/12/2019,94755,1169,0,0,102300970,SUNDANCE STATE BANK,123 NORTH 2ND STREET ,SUNDANCE,WY,82729,51,193656
31/12/2019,94858,8251,0,0,101217857,ADRIAN BANK,130 EAST MAIN STREET ,ADRIAN,MO,64720,51,140485
31/12/2019,95051,6078,0,0,91401553,ONE AMERICAN BANK,515 SOUTH MINNESOTA AVENUE ,SIOUX FALLS,SD,57104,41,119709
31/12/2019,95677,28369,701454,1454,211273846,"ROCKLAND SAVINGS BANK, FSB",582 MAIN STREET ,ROCKLAND,ME,4841,51,86896
31/12/2019,96553,19809,0,0,104101559,"HERSHEY STATE BANK, THE",100 SOUTH LINCOLN ,HERSHEY,NE,69143,51,77413
31/12/2019,97055,17229,0,0,104913530,HENDERSON STATE BANK,1040 NORTH MAIN STREET ,HENDERSON,NE,68371,51,266188
31/12/2019,97279,32292,0,8103,243272941,WOODSFIELD SAVINGS BANK,600 LEWISVILLE ROAD ,WOODSFIELD,OH,43793,51,70293
31/12/2019,97457,22601,0,0,101217514,CITIZENS BANK,19 SOUTH ORANGE ,BUTLER,MO,64730,51,151033
31/12/2019,97804,90253,0,12401,211871015,MOUNTAINONE BANK,93 MAIN ST ,NORTH ADAMS,MA,1247,51,892690
31/12/2019,97943,15272,0,0,73913674,MARION COUNTY STATE BANK,800 MAIN STREET ,PELLA,IA,50219,51,470484
31/12/2019,98351,1779,0,0,102103258,"CITIZENS STATE BANK OF OURAY, THE",600 MAIN STREET ,OURAY,CO,81427,51,115903
